folder;file_name;number_of_words;pct_pol_neg;pct_pol_pos;pct_pol_neu
ciclo_3;8998-Santo Antônio de Jesus-BA.pdf;45543;0.015062559095806673;0.03230204279086131;0.9540866811794975
ciclo_3;9024-Ulianópolis-PA.pdf;17432;0.018944830357655432;0.022159710660772707;0.9596417704805098
ciclo_3;9010-Aldeias Altas-MA.pdf;59605;0.02276277991499655;0.024140306079594134;0.9544072437717338
ciclo_3;9034-Paraíba do Sul-RJ.pdf;15486;0.0143420117578655;0.029007041798565787;0.9571031720395374
ciclo_3;9045-Governador Celso Ramos-SC.pdf;5177;0.011985308331722401;0.025130485211676008;0.9636574521554223
ciclo_3;9016-Pirajuba-MG.pdf;13512;0.0176741422842715;0.026808257834546274;0.958933610574781
ciclo_3;9018-Naviraí-MS.pdf;40637;0.014626445995609604;0.029104900969341197;0.9585871790444713
ciclo_3;9015-Nova Lima-MG.pdf;22943;0.012481997119539127;0.024222057347357395;0.9646052459302579
ciclo_3;9014-Fronteira-MG.pdf;9080;0.015764524308235037;0.022819975746885678;0.9624076728034395
ciclo_3;9019-Paranhos-MS.pdf;28350;0.013242460625750409;0.024754573063069427;0.9631329896179108
ciclo_3;9033-São José dos Pinhais-PR.pdf;45624;0.01606425702811245;0.03563982706783418;0.9495468211644391
ciclo_3;9025-Pedras de Fogo-PB.pdf;38710;0.014631750381304447;0.031279890391127885;0.9547863402528243
ciclo_3;9013-Florestal-MG.pdf;18035;0.016150516150516155;0.030636030636030636;0.9541569541569541
ciclo_3;9002-Paramoti-CE.pdf;11670;0.013637533236126596;0.026331589330131237;0.960974354575864
ciclo_3;9021-RESERVA DO CABAÇAL-MT.pdf;30454;0.014328436688685137;0.025009037431397683;0.9614841105524335
ciclo_3;9006-Abadiânia-GO.pdf;31389;0.016281445536968454;0.02461371472353467;0.961179925935385
ciclo_3;9048-Barra dos Coqueiros-SE.pdf;9586;0.014830287206266318;0.02600522193211488;0.9603133159268931
ciclo_3;8997-Nilo Peçanha-BA.pdf;22840;0.014996711247533434;0.03073887305415479;0.955799166849375
ciclo_3;9029-Ilha de Itamaracá-PE.pdf;37716;0.014648515245601465;0.02828861820980283;0.9579385929994959
ciclo_3;9037-Poço Branco-RN.pdf;37426;0.016805373437876314;0.02571650298375659;0.9590034520591935
ciclo_3;9044-Putinga-RS.pdf;12146;0.011626948132266841;0.03133503751958439;0.9586047662241279
ciclo_3;9028-Belém de Maria-PE.pdf;40084;0.009511921108475842;0.02539008862813631;0.9658219947572088
ciclo_3;9052-Guararema-SP.pdf;7458;0.008459782462736673;0.0268564522626561;0.9661608701490533
ciclo_3;9047-Navegantes-SC.pdf;6405;0.014082303238929745;0.023939915506180565;0.9641683617587232
ciclo_3;9023-Santa Luzia do Pará-PA.pdf;11319;0.011583694402688123;0.03731541250331593;0.9519851445751173
ciclo_3;9009-Valparaíso de Goiás-GO.pdf;22731;0.014632641368063819;0.02970602494600908;0.9575124509674292
ciclo_3;8996-Madre de Deus-BA.pdf;7414;0.011744060475161988;0.028347732181425483;0.9607181425485961
ciclo_3;9046-Ibicaré-SC.pdf;3050;0.012483574244415242;0.028909329829172138;0.9605781865965832
ciclo_3;9026-Sobrado-PB.pdf;61093;0.013950819672131149;0.025934426229508197;0.9616393442622952
ciclo_3;9012-Humberto de Campos-MA.pdf;40702;0.020872304814413704;0.028576351284828192;0.9523727478586196
ciclo_3;8994-Macapá-AP.pdf;25614;0.011292591434823383;0.022936855267271024;0.9666301969365427
ciclo_3;9050-Porto da Folha-SE.pdf;35122;0.018444083354713647;0.024459078080903102;0.9583226431768295
ciclo_3;9031-Adrianópolis-PR.pdf;17001;0.017845573944284116;0.026444431356381422;0.9570057129395135
ciclo_3;9035-São Gonçalo-RJ.pdf;23128;0.013770406616723685;0.025159139133070624;0.9625860650413544
ciclo_3;9008-Monte Alegre de Goiás-GO.pdf;19755;0.01895686552790308;0.03086826499062294;0.9514927264433068
ciclo_3;9043-Pinhal da Serra-RS.pdf;10845;0.01623616236162361;0.024169741697416976;0.9600553505535054
ciclo_3;9049-Maruim-SE.pdf;26165;0.015992654091900368;0.024027241075869454;0.9610513830967593
ciclo_3;9040-Encantado-RS.pdf;36981;0.012208111429741911;0.033729345896490515;0.9640584459920798
ciclo_3;9056-Santa Maria do Tocantins-TO.pdf;8489;0.01391345360216956;0.030656762174271896;0.9563730692135362
ciclo_3;9039-Normandia-RR.pdf;23678;0.013696313831586067;0.027730808251606363;0.9595028745350016
ciclo_3;9032-Rio Negro-PR.pdf;25651;0.014253914945132194;0.031085250126918425;0.9563791150857187
ciclo_3;8991-Plácido de Castro-AC.pdf;18372;0.014057647251130607;0.04004794856426742;0.9469296572767396
ciclo_3;9000-Canindé-CE.pdf;22029;0.01768825027282648;0.028965078210258278;0.9550291014914516
ciclo_3;9041-Glorinha-RS.pdf;4920;0.013018714401952805;0.02583401139137511;0.9619609438567942
ciclo_3;9055-São Paulo-SP.pdf;30106;0.012638861172088074;0.03488990886715892;0.9538016363999202
ciclo_3;9007-Iaciara-GO.pdf;12242;0.01431609947643979;0.02495091623036649;0.962205497382199
ciclo_3;9038-Alto Paraíso-RO.pdf;23641;0.016410125938175812;0.027519823601747012;0.9585294491794936
ciclo_3;9057-Campina Grande-PB.pdf;60594;0.013484260100801452;0.026340576716516566;0.9614806246385195
ciclo_3;9027-Abreu e Lima-PE.pdf;29469;0.01119199891141652;0.03303170499387671;0.9582596271601579
ciclo_3;9051-Barueri-SP.pdf;36483;0.012600889474551145;0.02292318673474991;0.9660407401306759
ciclo_3;9001-Ibaretama-CE.pdf;8197;0.016117216117216115;0.027838827838827834;0.9568986568986569
ciclo_3;9022-Marituba-PA.pdf;21918;0.012336653568491274;0.03006488165950836;0.9590605866764141
ciclo_3;9020-Indiavaí-MT.pdf;37148;0.016239546803345023;0.031939573779336386;0.9539250067439979
ciclo_3;9054-São Bernardo do Campo-SP.pdf;20463;0.010666405714844894;0.032782072609844407;0.9577747333398572
ciclo_3;8993-Matriz de Camaragibe-AL.pdf;31248;0.014933982822715037;0.02865017305473657;0.9578259197538777
ciclo_3;9005-Serra-ES.pdf;30043;0.018769169222563005;0.025436724896652885;0.9573609814641952
ciclo_3;9011-Altamira do Maranhão-MA.pdf;58296;0.020699488095647093;0.025354725667365238;0.9553543821073969
ciclo_3;8992-Maragogi-AL.pdf;41354;0.017027976262565095;0.029017803076177788;0.9556255298534577
ciclo_3;8995-Ilhéus-BA.pdf;41040;0.016513000634177273;0.02778184301673252;0.9567295965656861
ciclo_3;9004-Rio Bananal-ES.pdf;15561;0.010033444816053512;0.034023668639053255;0.956779006946231
ciclo_3;9017-Vespasiano-MG.pdf;31043;0.014584408879710895;0.028136293236964375;0.9589248838409912
ciclo_3;9036-Jardim de Angicos-RN.pdf;76538;0.014529589791292727;0.027591808927378253;0.9606430227835497
ciclo_3;9053-Praia Grande-SP.pdf;11435;0.011469094729469446;0.030642619506216082;0.959026440203117
ciclo_3;9030-Brasileira-PI.pdf;24417;0.017512201123733747;0.021859492269203952;0.962022720748062
ciclo_3;8999-Teolândia-BA.pdf;29162;0.019731188340036437;0.027946787666288546;0.9547626413667458
ciclo_3;9003-Redenção-CE.pdf;5407;0.013131126317736266;0.029221379692990566;0.9576474939892732
ciclo_3;9042-Minas do Leão-RS.pdf;5253;0.011426394972386216;0.02494762902304323;0.9640068558369835
ciclo_4;10084-Palmeira dos Índios-AL.pdf;36749;0.01522372613633269;0.029004057844712543;0.9565892317328905
ciclo_4;10243-Januária-MG.pdf;17877;0.01584901433691756;0.021953405017921146;0.9633736559139785
ciclo_4;10408-Regeneração-PI.pdf;50562;0.018446601941747572;0.029066772340003964;0.954309490786606
ciclo_4;10320-Bagé-RS.pdf;30236;0.01620278330019881;0.025745526838966203;0.9599072233267064
ciclo_4;10644-Casa Nova-BA.pdf;45862;0.01394587516368398;0.024989087734613703;0.9619816673941511
ciclo_4;10640-Serrinha-BA.pdf;60478;0.018180011921319295;0.02839592025961984;0.9547817736273925
ciclo_4;10440-Mazagão-AP.pdf;43519;0.013692955607207787;0.024394173014521438;0.9634317538489864
ciclo_4;10359-Rorainópolis-RR.pdf;24331;0.013827160493827163;0.02646090534979424;0.9609876543209875
ciclo_4;10323-São Borja-RS.pdf;13469;0.01315887294624935;0.028399375511114412;0.9597799420117465
ciclo_4;10374-Jataí-GO.pdf;51410;0.013757624179121929;0.0247091607069782;0.9633454800553423
ciclo_4;10379-São Domingos-SC.pdf;36466;0.013041210224308816;0.03151854597369794;0.9566208165170359
ciclo_4;10407-Oeiras-PI.pdf;50172;0.018073973478191403;0.025742930180540025;0.9581802204825052
ciclo_4;10291-Criciúma-SC.pdf;15409;0.010007147962830592;0.02703229579569822;0.9642601858470337
ciclo_4;10383-Caldas Novas-GO.pdf;29277;0.014231466593684789;0.021141938353118263;0.9662002668399985
ciclo_4;10311-Manhuaçu-MG.pdf;26903;0.014373487246322848;0.02472537702476262;0.9626885123813071
ciclo_4;10289-Estância-SE.pdf;55924;0.019206673110657643;0.02507786489098915;0.9567536605448753
ciclo_4;10403-Tobias Barreto-SE.pdf;26741;0.015798734603721314;0.026281307326569577;0.9590430908614428
ciclo_4;10333-Princesa Isabel-PB.pdf;37410;0.015119079475515117;0.022665239496922663;0.9632860583355632
ciclo_4;10309-Sete Lagoas-MG.pdf;33359;0.013768224860964979;0.02444010220952953;0.9646174658049
ciclo_4;10436-Cosmópolis-SP.pdf;14335;0.011519128734990223;0.023736386484222296;0.9655124266964535
ciclo_4;10453-Imperatriz-MA.pdf;34759;0.020341131727555608;0.02783220006914832;0.9532960700703006
ciclo_4;10346-São Bento-PB.pdf;49304;0.01543617345384381;0.030181781253173556;0.9557834873565554
ciclo_4;10327-Cruzeiro do Sul-AC.pdf;17047;0.02061916230981614;0.023615108970216764;0.9571755859719204
ciclo_4;10356-Lages-SC.pdf;49142;0.01577274209325073;0.02630828170850994;0.95934545158135
ciclo_4;10541-Serra Talhada-PE.pdf;76362;0.013716054077444566;0.026225724813469534;0.9613826202121661
ciclo_4;10089-Hortolândia-SP.pdf;25847;0.010885144295951967;0.028820453224869258;0.9615339918651948
ciclo_4;10237-Guarapuava-PR.pdf;5231;0.017597551644988524;0.041507268553940324;0.9414690130068861
ciclo_4;10416-Crateús-CE.pdf;1646;0.010935601458080193;0.022478736330498184;0.9665856622114217
ciclo_4;10321-Uruguaiana-RS.pdf;18067;0.012248517430582495;0.02288976334312475;0.9661918749653604
ciclo_4;10009-Cianorte-PR.pdf;11192;0.015215251051642356;0.030251499149735968;0.9562337778573347
ciclo_4;10335-Colatina-ES.pdf;25873;0.010759346698660889;0.025350259307995972;0.9652449880021674
ciclo_4;10331-Nova Venécia-ES.pdf;36675;0.010459908236836358;0.02438824557570461;0.9667631636443085
ciclo_4;10402-Itabaiana-SE.pdf;113873;0.013412724937993632;0.02416049534732361;0.9639659448715017
ciclo_4;10332-Petrolina-PE.pdf;107583;0.012005886516895792;0.027970269364032636;0.9620636339927722
ciclo_4;10279-Içara-SC.pdf;29983;0.01298701298701299;0.024271358461589822;0.9637431976763596
ciclo_4;10319-Cruz Alta-RS.pdf;31518;0.012676324818909642;0.025575041301308932;0.9630829838607193
ciclo_4;10430-Juazeiro do Norte-CE.pdf;21772;0.021766140536560664;0.03147577193870508;0.948644793152639
ciclo_4;10062-Arapiraca-AL.pdf;33048;0.015550638091485039;0.029312801236775893;0.9569250356179333
ciclo_4;10305-Gurupi-TO.pdf;5837;0.009807295251204409;0.03286304198210599;0.9616311080523056
ciclo_4;10410-Sobral-CE.pdf;10215;0.012634671890303624;0.03134182174338884;0.956513222331048
ciclo_4;10337-Santa Maria-RS.pdf;66714;0.014288930581613507;0.027977485928705435;0.9590694183864915
ciclo_4;10314-Goiás-GO.pdf;14173;0.017034209782301392;0.023748939779474135;0.9609838846480067
ciclo_4;10343-Dionísio Cerqueira-SC.pdf;25100;0.01591861160981448;0.021504089367644127;0.9639736684619988
ciclo_4;10395-Três Lagoas-MS.pdf;55774;0.014402183672736418;0.02821175879036024;0.9589663470172035
ciclo_4;9958-Itapeva-SP.pdf;23237;0.008711026779938761;0.0255724697054638;0.9677864504722067
ciclo_4;10091-Piancó-PB.pdf;111675;0.019869271669251946;0.024307579194648928;0.9571322256991456
ciclo_4;10400-Piracicaba-SP.pdf;21587;0.012667037861915366;0.027375649591685227;0.9615812917594656
ciclo_4;10642-Barreiras-BA.pdf;38040;0.018589220358619235;0.023460333342110114;0.9595565970668001
ciclo_4;10435-Sorocaba-SP.pdf;32593;0.012630220337420485;0.02470729233889555;0.9642604714053041
ciclo_4;10325-Cachoeira do Sul-RS.pdf;3135;0.014691791759821144;0.028744809964867453;0.9578409453848611
ciclo_4;10088-Araçatuba-SP.pdf;24093;0.007560651379195745;0.02480059820538385;0.9685111332668659
ciclo_4;10643-Feira de Santana-BA.pdf;24557;0.013971158952571594;0.030556803791004533;0.9586584419298174
ciclo_4;10437-Tabatinga-AM.pdf;14181;0.014042763390021874;0.019899795356714423;0.9667631077552749
ciclo_4;10317-Santo Ângelo-RS.pdf;42797;0.01265822784810126;0.027469056365380565;0.9612297901214348
ciclo_4;10292-Lagarto-SE.pdf;11894;0.012460010102710898;0.027445697928944267;0.9614413200875567
ciclo_4;10368-Itaituba-PA.pdf;25113;0.017281979644781485;0.028457393733785672;0.9565755338255838
ciclo_4;10308-Canguaretama-RN.pdf;58945;0.013189652241900943;0.02724615018526702;0.961450861746609
ciclo_4;10391-Catalão-GO.pdf;46603;0.01952445389522521;0.022832227162403077;0.9586313551130873
ciclo_4;10247-Barbacena-MG.pdf;24027;0.022737702866202192;0.022821143977637782;0.9568609453877926
ciclo_4;10322-Alegrete-RS.pdf;31960;0.015376906454542606;0.024458989696533148;0.9610723121731235
ciclo_4;10315-Teófilo Otoni-MG.pdf;33519;0.015004333921152526;0.023522730669217208;0.9633260603162266
ciclo_4;10318-Curvelo-MG.pdf;48124;0.014704657169041072;0.02736815796050987;0.9602599350162458
ciclo_4;10406-Caracol-PI.pdf;28908;0.016872228381374723;0.028478381374722837;0.956173780487805
ciclo_4;10313-Barbalha-CE.pdf;11475;0.014825150431673498;0.032092090346210855;0.9537804133600767
ciclo_4;10245-Nova Xavantina-MT.pdf;56714;0.012832750026513946;0.029236044826245273;0.9604058401385795
ciclo_4;10638-Alagoinhas-BA.pdf;96600;0.015719292424462374;0.025932684929802368;0.9599863130171502
ciclo_4;9947-Cachoeiro de Itapemirim-ES.pdf;24968;0.010222899294419496;0.025016035920461845;0.9657232200128287
ciclo_4;10046-Araras-SP.pdf;34088;0.012193330395181435;0.02573821066549141;0.9636256794476274
ciclo_4;10588-Garanhuns-PE.pdf;99949;0.014417340912964578;0.027040033687249977;0.9606280265888651
ciclo_4;10193-Goianinha-RN.pdf;34417;0.01338843937365388;0.027882880260783515;0.9604458932417486
ciclo_4;10310-Passos-MG.pdf;22333;0.010042591347231558;0.02434431741761937;0.966868415153553
ciclo_4;10424-Breves-PA.pdf;42519;0.017754827756949844;0.02702129164603522;0.9577703897573743
ciclo_4;9802-Campo Verde-MT.pdf;25871;0.01945359426467739;0.031273009106762256;0.951831040496028
ciclo_4;10641-Jequié-BA.pdf;50387;0.01578591594099169;0.027297308044057417;0.95868623006879
ciclo_4;10090-Salinas-MG.pdf;15614;0.013479684190256112;0.026381667629501247;0.9623852622119518
ciclo_4;10281-Araguaína-TO.pdf;4153;0.011838608359507128;0.03334138680840782;0.9582024643633729
ciclo_4;10362-Ceres-GO.pdf;24656;0.016249593760156;0.025755606109847257;0.9596197595060124
ciclo_4;10365-Caruaru-PE.pdf;79216;0.013071564921684386;0.024777821321568083;0.9635791310064094
ciclo_4;10345-Alexandria-RN.pdf;33907;0.015157334909144633;0.030285123356478063;0.9563894223666716
ciclo_4;10405-Bom Jesus-PI.pdf;28389;0.015994068424954985;0.03664866009956573;0.9496875331003072
ciclo_4;10238-Umuarama-PR.pdf;23834;0.01617918977979493;0.02391158177845016;0.9615061354849556
ciclo_4;10434-Pinheiro-MA.pdf;67563;0.02293258176963583;0.026344285396425127;0.9529184899503077
ciclo_4;9824-Cornélio Procópio-PR.pdf;50329;0.016267771096332283;0.02723905857990522;0.9586237107243839
ciclo_4;10639-Paulo Afonso-BA.pdf;57365;0.01239395314736585;0.02684774639527983;0.9621373459483992
ciclo_4;10388-Sertãozinho-SP.pdf;12101;0.008440215142738934;0.027306578402978905;0.9655771617707902
ciclo_4;10442-Viçosa-MG.pdf;11033;0.01733212341197822;0.03003629764065335;0.9538112522686026
ciclo_4;10286-Cascavel-PR.pdf;49388;0.011384621628751748;0.025549444974328792;0.9653185055908435
ciclo_4;10438-Icó-CE.pdf;15786;0.01554765833227567;0.021766721665185937;0.9644624952405128
ciclo_4;10287-Londrina-PR.pdf;21393;0.010018726591760303;0.02743445692883895;0.9640917602996255
ciclo_4;10312-Juiz de Fora-MG.pdf;39386;0.016970282922857724;0.026943822511703644;0.9581721962141257
ciclo_4;10324-Santa Rosa-RS.pdf;19809;0.01370140047525153;0.02876788513069416;0.9590474745942665
ciclo_4;10361-Rio Verde-GO.pdf;22092;0.014372506347479146;0.020266594124047885;0.9669931084512151
ciclo_4;10371-Aquidauana-MS.pdf;75975;0.015993776535428914;0.026304686057857123;0.9594551831439044
ciclo_4;10444-Itaperuna-RJ.pdf;90415;0.013727923416136678;0.02648082079464622;0.9615751102444212
edicoes_anteriores/sorteio_34;1842-São Raimundo do Doca Bezerra-MA.pdf;29454;0.022432193596628375;0.03184691727278908;0.9468085106382979
edicoes_anteriores/sorteio_34;1878-Arujá-SP.pdf;7358;0.01620149761742682;0.032266848196051745;0.9533015656909463
edicoes_anteriores/sorteio_34;1877-Lagarto-SE.pdf;40677;0.017992704328108053;0.02935522034900917;0.9552400670413093
edicoes_anteriores/sorteio_34;1860-Santa Cruz do Capibaribe-PE.pdf;63606;0.016793748818451068;0.03239019471926397;0.9528640746108765
edicoes_anteriores/sorteio_34;1840-Santo Antônio da Barra-GO.pdf;14416;0.016943267828623015;0.03340045830150683;0.9506978682035968
edicoes_anteriores/sorteio_34;1864-Paranaguá-PR.pdf;6908;0.01870107277471731;0.032183241519280946;0.9505653812699333
edicoes_anteriores/sorteio_34;1876-Japaratuba-SE.pdf;41450;0.018450898362875726;0.026116605808526584;0.957778153942882
edicoes_anteriores/sorteio_34;1825-Manoel Urbano-AC.pdf;24241;0.01781359785079562;0.03050216986980781;0.9535854515395743
edicoes_anteriores/sorteio_34;1872-Muçum-RS.pdf;14689;0.019766887056097065;0.02685570172449049;0.9546043214504807
edicoes_anteriores/sorteio_34;1875-Benedito Novo-SC.pdf;19723;0.019403667394727493;0.03276273683141159;0.949662213643521
edicoes_anteriores/sorteio_34;1835-Itapagé-CE.pdf;53466;0.016446259318922563;0.027441651369272835;0.9576106095230961
edicoes_anteriores/sorteio_34;1883-Taubaté-SP.pdf;7476;0.019269369731031712;0.030376020339890276;0.9507560551318078
edicoes_anteriores/sorteio_34;1831-Lamarão-BA.pdf;15936;0.01880148399673018;0.02917688486449098;0.9540967113123309
edicoes_anteriores/sorteio_34;1882-Santa Albertina-SP.pdf;18608;0.017051261363025115;0.03501694368242698;0.9488462159109247
edicoes_anteriores/sorteio_34;1857-Manaíra-PB.pdf;13309;0.023443389115030907;0.03346901854364541;0.9463289612543344
edicoes_anteriores/sorteio_34;1865-Roncador-PR.pdf;21394;0.025749063670411985;0.03267790262172284;0.9431647940074908
edicoes_anteriores/sorteio_34;1837-São Mateus-ES.pdf;13797;0.017414018284719203;0.039907125235814835;0.943767232622261
edicoes_anteriores/sorteio_34;1836-Jaguaribe-CE.pdf;48899;0.019707864708172006;0.02972568782906193;0.9523282732059082
edicoes_anteriores/sorteio_34;1828-América Dourada-BA.pdf;29189;0.02146586069515043;0.029777441956312677;0.9512639098777305
edicoes_anteriores/sorteio_34;1843-Borda da Mata-MG.pdf;20245;0.020817880630964736;0.023636453542995598;0.9566335360727884
edicoes_anteriores/sorteio_34;1829-Aurelino Leal-BA.pdf;23741;0.021311613774476705;0.034520594193112764;0.9460668467251856
edicoes_anteriores/sorteio_34;1838-Edealina-GO.pdf;6449;0.021438558334627933;0.0332453006058723;0.9471803635233805
edicoes_anteriores/sorteio_34;1850-Selvíria-MS.pdf;43778;0.017322654462242564;0.029954233409610988;0.9545080091533181
edicoes_anteriores/sorteio_34;1861-Betânia do Piauí-PI.pdf;34608;0.015504772924501014;0.02655481631472375;0.9590396297367659
edicoes_anteriores/sorteio_34;1869-Upanema-RN.pdf;14746;0.020097772949483967;0.028109722976643117;0.9530146659424225
edicoes_anteriores/sorteio_34;1863-Araucária-PR.pdf;9521;0.022794117647058822;0.026995798319327732;0.9503151260504201
edicoes_anteriores/sorteio_34;1884-Novo Acordo-TO.pdf;22047;0.016721192293711377;0.025808796801163214;0.9592420937840784
edicoes_anteriores/sorteio_34;1839-Nova Glória-GO.pdf;9377;0.020933461497383312;0.03150699562106162;0.9490547901313681
edicoes_anteriores/sorteio_34;1846-Durandé-MG.pdf;19101;0.015772374764200372;0.029448752881995388;0.9556696709285265
edicoes_anteriores/sorteio_34;1844-Campo Belo-MG.pdf;6945;0.028740612362796066;0.029318313113807046;0.9449740034662044
edicoes_anteriores/sorteio_34;1832-Ubaíra-BA.pdf;18686;0.016125575913425477;0.027536697739204967;0.9574091931854709
edicoes_anteriores/sorteio_34;1848-Nova Ponte-MG.pdf;16963;0.02278915591334202;0.025748786551438377;0.9555463478157925
edicoes_anteriores/sorteio_34;1833-Boa Viagem-CE.pdf;38150;0.019728891924552093;0.03252246098880891;0.9499553407240056
edicoes_anteriores/sorteio_34;1867-Fernando Pedroza-RN.pdf;17834;0.015501263689974723;0.027071047458579058;0.9590564448188711
edicoes_anteriores/sorteio_34;1855-Primavera-PA.pdf;32559;0.020256749684450327;0.028538004494658747;0.9535449311947788
edicoes_anteriores/sorteio_34;1826-Feliz Deserto-AL.pdf;29750;0.02489403216039831;0.030108322680481737;0.9458050191751329
edicoes_anteriores/sorteio_34;1870-Arroio dos Ratos-RS.pdf;13652;0.01980052801408038;0.02838075682018188;0.9529920797887945
edicoes_anteriores/sorteio_34;1834-Iracema-CE.pdf;20259;0.017050509044183055;0.02891173272709301;0.9552733023623604
